EmployeeID,Name,Department,Role,Tenure,JobSatisfaction,WorkLifeBalance,ManagerSupport,CareerGrowth,StressLevel,AttritionRisk,RiskBand
E0080,Employee_80,Sales,Senior Staff,3,5,4,4,1,5,55.0,Medium
E0081,Employee_81,Sales,Senior Staff,4,1,1,3,2,3,72.5,High
E0082,Employee_82,Marketing,Manager,5,5,5,1,4,5,54.17,Medium
E0083,Employee_83,Finance,Staff,2,1,4,3,5,4,60.0,Medium
E0084,Employee_84,Marketing,Executive,1,4,3,3,1,3,55.83,Medium
E0085,Employee_85,Marketing,Entry Level,3,3,5,4,3,3,45.0,Medium
E0086,Employee_86,Finance,Manager,4,1,4,4,1,3,61.67,Medium
E0087,Employee_87,HR,Executive,3,2,5,3,3,4,57.5,Medium
E0088,Employee_88,Marketing,Manager,10,1,2,2,5,1,55.0,Medium
E0089,Employee_89,Operations,Senior Staff,2,5,2,4,3,5,56.67,Medium
E0090,Employee_90,Operations,Entry Level,7,4,1,5,4,3,48.33,Medium
E0091,Employee_91,Sales,Executive,9,4,1,5,3,4,55.83,Medium
E0092,Employee_92,Operations,Executive,3,1,2,1,4,1,60.83,Medium
E0093,Employee_93,Sales,Executive,1,3,5,3,5,5,53.33,Medium
E0094,Employee_94,HR,Executive,1,2,2,2,5,4,65.83,Medium
E0095,Employee_95,Finance,Executive,0,4,1,1,1,5,79.17,High
E0096,Employee_96,Finance,Manager,3,5,2,3,4,3,47.5,Medium
E0097,Employee_97,Finance,Entry Level,9,5,2,4,4,1,34.17,Low
E0098,Employee_98,Operations,Senior Staff,8,3,5,5,2,4,49.17,Medium
E0099,Employee_99,HR,Senior Staff,10,4,4,2,2,1,43.33,Medium
E0100,Employee_100,Operations,Senior Staff,6,1,1,5,2,3,65.83,Medium
E0101,Employee_101,Operations,Senior Staff,9,5,5,4,3,1,26.67,Low
E0102,Employee_102,HR,Manager,6,3,2,3,2,1,50.83,Medium
E0103,Employee_103,HR,Staff,6,4,2,4,4,2,43.33,Medium
E0104,Employee_104,HR,Entry Level,7,4,4,4,3,1,34.17,Low
E0105,Employee_105,HR,Executive,0,4,1,5,5,5,55.83,Medium
E0106,Employee_106,Finance,Staff,9,4,1,2,1,4,70.83,High
E0107,Employee_107,IT,Senior Staff,9,4,3,4,2,2,45.0,Medium
E0108,Employee_108,IT,Staff,7,5,1,5,5,4,46.67,Medium
E0109,Employee_109,HR,Entry Level,3,3,4,2,4,4,57.5,Medium
E0110,Employee_110,IT,Executive,3,4,3,3,1,3,55.83,Medium
E0111,Employee_111,IT,Executive,3,2,3,3,5,3,54.17,Medium
E0112,Employee_112,HR,Entry Level,5,2,2,1,1,2,69.17,Medium
E0113,Employee_113,IT,Entry Level,6,3,2,5,2,3,54.17,Medium
E0114,Employee_114,Operations,Senior Staff,5,1,1,2,4,3,70.83,High
E0115,Employee_115,Sales,Executive,0,1,3,4,1,3,65.0,Medium
E0116,Employee_116,Sales,Staff,7,1,2,3,5,4,66.67,Medium
E0117,Employee_117,HR,Manager,9,2,4,2,2,2,56.67,Medium
E0118,Employee_118,Finance,Manager,10,1,2,5,2,4,67.5,Medium
E0119,Employee_119,HR,Entry Level,6,5,2,1,5,5,61.67,Medium
E0120,Employee_120,Finance,Senior Staff,5,4,3,3,5,4,50.83,Medium
E0121,Employee_121,Sales,Manager,5,2,3,2,1,5,77.5,High
E0122,Employee_122,HR,Executive,4,3,5,2,3,1,41.67,Medium
E0123,Employee_123,Marketing,Entry Level,5,3,4,2,2,1,47.5,Medium
E0124,Employee_124,Operations,Staff,8,4,3,5,1,5,59.17,Medium
E0125,Employee_125,IT,Entry Level,9,2,1,5,5,5,64.17,Medium
E0126,Employee_126,Finance,Staff,8,1,4,5,1,4,63.33,Medium
E0127,Employee_127,Marketing,Entry Level,9,1,4,4,5,5,61.67,Medium
E0128,Employee_128,IT,Entry Level,7,5,3,2,4,2,42.5,Medium
E0129,Employee_129,IT,Entry Level,9,5,4,3,5,1,28.33,Low
E0130,Employee_130,HR,Staff,8,1,3,5,5,1,41.67,Medium
E0131,Employee_131,IT,Staff,9,3,2,5,5,5,56.67,Medium
E0132,Employee_132,Operations,Entry Level,7,3,5,2,3,3,51.67,Medium
E0133,Employee_133,Marketing,Manager,7,5,2,5,5,3,38.33,Low
E0134,Employee_134,IT,Senior Staff,0,4,3,4,2,5,60.0,Medium
E0135,Employee_135,HR,Senior Staff,9,1,3,4,2,2,57.5,Medium
E0136,Employee_136,Operations,Senior Staff,10,5,2,5,1,3,48.33,Medium
E0137,Employee_137,Sales,Staff,4,5,1,2,3,5,66.67,Medium
E0138,Employee_138,Marketing,Staff,3,1,1,2,1,2,73.33,High
E0139,Employee_139,IT,Manager,1,1,1,2,2,2,70.83,High
E0140,Employee_140,HR,Senior Staff,7,3,3,1,2,4,69.17,Medium
E0141,Employee_141,Sales,Senior Staff,2,4,4,5,4,2,33.33,Low
E0142,Employee_142,Sales,Entry Level,3,4,3,2,5,3,49.17,Medium
E0143,Employee_143,Finance,Staff,6,1,4,4,2,3,59.17,Medium
E0144,Employee_144,Operations,Senior Staff,9,2,2,3,1,5,77.5,High
E0145,Employee_145,IT,Manager,8,5,5,3,1,5,55.0,Medium
E0146,Employee_146,HR,Manager,1,5,4,2,5,2,36.67,Low
E0147,Employee_147,Finance,Senior Staff,2,1,1,3,5,1,55.0,Medium
E0148,Employee_148,Operations,Staff,3,2,3,3,4,4,61.67,Medium
E0149,Employee_149,Finance,Manager,9,3,2,1,3,1,55.0,Medium
E0150,Employee_150,Marketing,Entry Level,0,1,1,4,1,2,66.67,Medium
E0151,Employee_151,Operations,Manager,6,1,2,4,5,2,53.33,Medium
E0152,Employee_152,Operations,Executive,1,5,5,1,1,1,41.67,Medium
E0153,Employee_153,IT,Executive,4,1,3,1,5,4,70.0,High
E0154,Employee_154,Operations,Staff,0,1,3,3,2,1,55.83,Medium
E0155,Employee_155,Finance,Senior Staff,2,1,5,5,1,5,65.0,Medium
E0156,Employee_156,Operations,Staff,1,5,3,3,2,3,49.17,Medium
E0157,Employee_157,IT,Staff,0,3,4,1,1,5,73.33,High
E0158,Employee_158,IT,Staff,6,3,2,4,3,3,55.0,Medium
E0159,Employee_159,Marketing,Staff,4,1,1,3,4,2,62.5,Medium
E0160,Employee_160,Finance,Entry Level,0,5,5,5,2,4,40.83,Medium
E0161,Employee_161,Sales,Entry Level,5,3,4,3,5,1,36.67,Low
E0162,Employee_162,Sales,Manager,4,3,1,2,3,4,70.0,High
E0163,Employee_163,Operations,Executive,2,3,1,3,1,1,56.67,Medium
E0164,Employee_164,Marketing,Staff,6,5,5,1,2,5,59.17,Medium
E0165,Employee_165,HR,Manager,10,5,4,4,1,5,55.0,Medium
E0166,Employee_166,Operations,Executive,9,1,1,4,1,1,61.67,Medium
E0167,Employee_167,Marketing,Senior Staff,8,4,1,1,1,4,74.17,High
E0168,Employee_168,Finance,Entry Level,8,3,4,2,4,1,42.5,Medium
E0169,Employee_169,Finance,Executive,8,4,3,1,4,2,50.0,Medium
E0170,Employee_170,Finance,Senior Staff,1,5,1,3,5,5,58.33,Medium
E0171,Employee_171,Finance,Executive,2,5,2,1,2,2,54.17,Medium
E0172,Employee_172,Finance,Entry Level,6,5,4,1,3,5,60.0,Medium
E0173,Employee_173,Marketing,Entry Level,4,4,1,2,3,5,70.83,High
E0174,Employee_174,Marketing,Manager,1,5,5,3,3,3,40.0,Medium
E0175,Employee_175,IT,Staff,2,1,2,5,1,2,60.0,Medium
E0176,Employee_176,Sales,Executive,9,5,1,5,4,2,39.17,Low
E0177,Employee_177,Finance,Executive,5,2,2,4,2,3,61.67,Medium
E0178,Employee_178,HR,Senior Staff,6,4,2,1,1,4,70.83,High
E0179,Employee_179,Marketing,Entry Level,8,2,3,4,4,2,48.33,Medium
E0180,Employee_180,HR,Executive,0,5,2,2,4,1,40.83,Medium
E0181,Employee_181,HR,Entry Level,10,1,3,5,2,3,59.17,Medium
E0182,Employee_182,HR,Executive,6,3,4,1,2,2,55.83,Medium
E0183,Employee_183,IT,Manager,7,5,3,2,2,4,57.5,Medium
E0184,Employee_184,Marketing,Staff,2,1,5,2,1,2,60.0,Medium
E0185,Employee_185,HR,Executive,3,4,1,1,5,5,69.17,Medium
E0186,Employee_186,Finance,Entry Level,9,2,4,2,2,1,51.67,Medium
E0187,Employee_187,Operations,Manager,5,2,4,1,5,3,57.5,Medium
E0188,Employee_188,HR,Executive,9,2,5,1,1,5,74.17,High
E0189,Employee_189,IT,Senior Staff,6,4,3,3,5,4,50.83,Medium
E0190,Employee_190,Marketing,Staff,3,1,1,4,3,5,76.67,High
E0191,Employee_191,IT,Executive,7,4,3,2,5,5,59.17,Medium
E0192,Employee_192,HR,Manager,4,2,2,2,2,4,73.33,High
E0193,Employee_193,Marketing,Senior Staff,0,5,3,3,1,5,61.67,Medium
E0194,Employee_194,Operations,Manager,3,3,4,3,2,3,54.17,Medium
E0195,Employee_195,HR,Manager,2,4,1,3,3,2,52.5,Medium
E0196,Employee_196,IT,Senior Staff,8,4,3,5,2,5,56.67,Medium
E0197,Employee_197,Sales,Manager,7,1,1,5,2,3,65.83,Medium
E0198,Employee_198,Finance,Senior Staff,0,1,1,5,2,2,60.83,Medium
E0199,Employee_199,IT,Executive,10,4,2,1,4,2,53.33,Medium
E0200,Employee_200,Marketing,Senior Staff,5,2,2,2,3,5,75.83,High
E0201,Employee_201,HR,Senior Staff,8,3,4,4,2,3,50.83,Medium
E0202,Employee_202,Finance,Staff,6,1,5,1,2,5,75.83,High
E0203,Employee_203,HR,Senior Staff,3,2,1,2,2,4,76.67,High
E0204,Employee_204,Marketing,Senior Staff,0,5,5,2,1,2,43.33,Medium
E0205,Employee_205,HR,Executive,1,1,4,3,4,5,67.5,Medium
E0206,Employee_206,Sales,Staff,4,2,1,3,1,2,65.83,Medium
E0207,Employee_207,Finance,Entry Level,10,2,1,1,4,3,70.0,High
E0208,Employee_208,Finance,Executive,4,3,5,3,2,1,40.83,Medium
E0209,Employee_209,Marketing,Executive,7,3,3,2,3,5,68.33,Medium
E0210,Employee_210,Sales,Entry Level,5,5,2,3,5,5,55.0,Medium
E0211,Employee_211,IT,Senior Staff,7,2,3,5,5,2,42.5,Medium
E0212,Employee_212,HR,Manager,1,2,5,3,2,3,55.0,Medium
E0213,Employee_213,Operations,Staff,2,3,2,2,1,4,71.67,High
E0214,Employee_214,HR,Manager,5,1,3,1,3,3,70.0,High
E0215,Employee_215,HR,Entry Level,9,1,2,4,4,5,70.83,High
E0216,Employee_216,IT,Executive,2,4,1,3,2,4,65.0,Medium
E0217,Employee_217,HR,Executive,5,3,3,2,3,3,58.33,Medium
E0218,Employee_218,Sales,Staff,5,4,2,4,3,1,40.83,Medium
E0219,Employee_219,Sales,Executive,1,3,2,4,4,2,47.5,Medium
E0220,Employee_220,Finance,Executive,6,5,2,5,3,3,43.33,Medium
E0221,Employee_221,Marketing,Staff,1,2,3,4,1,3,60.83,Medium
E0222,Employee_222,Operations,Staff,5,5,4,2,1,1,41.67,Medium
E0223,Employee_223,HR,Entry Level,0,3,3,2,1,5,73.33,High
E0224,Employee_224,HR,Executive,2,2,5,3,3,2,47.5,Medium
E0225,Employee_225,IT,Executive,1,1,3,3,1,3,68.33,Medium
E0226,Employee_226,Marketing,Entry Level,6,1,2,3,4,4,69.17,Medium
E0227,Employee_227,Sales,Senior Staff,3,4,1,4,3,3,54.17,Medium
E0228,Employee_228,Operations,Senior Staff,7,3,3,4,5,2,41.67,Medium
E0229,Employee_229,Finance,Senior Staff,5,3,3,5,3,3,48.33,Medium
E0230,Employee_230,Sales,Entry Level,9,1,2,3,4,1,54.17,Medium
E0231,Employee_231,Marketing,Executive,3,5,1,1,5,3,55.0,Medium
E0232,Employee_232,Finance,Entry Level,4,2,1,5,3,3,59.17,Medium
E0233,Employee_233,IT,Entry Level,8,5,5,1,1,4,56.67,Medium
E0234,Employee_234,IT,Senior Staff,6,5,3,4,2,1,35.83,Low
E0235,Employee_235,HR,Manager,9,1,1,5,2,1,55.83,Medium
E0236,Employee_236,Marketing,Executive,8,1,1,5,1,3,68.33,Medium
E0237,Employee_237,Operations,Senior Staff,6,1,4,2,2,4,70.83,High
E0238,Employee_238,Finance,Manager,0,4,4,4,2,3,46.67,Medium
E0239,Employee_239,Sales,Manager,7,5,1,4,1,3,55.0,Medium
E0240,Employee_240,Marketing,Staff,3,3,5,5,1,2,41.67,Medium
E0241,Employee_241,Marketing,Executive,2,2,1,4,3,2,57.5,Medium
E0242,Employee_242,IT,Manager,6,4,2,5,3,4,52.5,Medium
E0243,Employee_243,HR,Senior Staff,2,3,3,2,1,5,73.33,High
E0244,Employee_244,HR,Staff,7,5,5,5,4,2,25.83,Low
E0245,Employee_245,Finance,Executive,5,1,2,4,2,5,75.83,High
E0246,Employee_246,IT,Entry Level,4,5,5,4,3,1,26.67,Low
E0247,Employee_247,Marketing,Senior Staff,3,2,2,5,2,2,53.33,Medium
E0248,Employee_248,Operations,Manager,7,4,3,5,5,2,34.17,Low
E0249,Employee_249,IT,Manager,7,4,3,5,1,4,54.17,Medium
E0250,Employee_250,Finance,Senior Staff,0,2,4,3,4,5,63.33,Medium
E0251,Employee_251,Finance,Manager,8,3,2,4,5,2,45.0,Medium
E0252,Employee_252,IT,Staff,4,3,4,4,5,2,38.33,Low
E0253,Employee_253,Finance,Executive,3,4,2,3,5,4,54.17,Medium
E0254,Employee_254,IT,Staff,5,4,4,5,1,4,50.83,Medium
E0255,Employee_255,Sales,Manager,5,1,3,2,3,5,76.67,High
E0256,Employee_256,IT,Entry Level,1,3,5,5,1,1,36.67,Low
E0257,Employee_257,IT,Executive,7,2,4,5,3,1,39.17,Low
E0258,Employee_258,Finance,Executive,6,3,2,3,5,3,53.33,Medium
E0259,Employee_259,Finance,Senior Staff,0,1,2,4,5,2,53.33,Medium
E0260,Employee_260,HR,Senior Staff,4,4,3,5,4,5,51.67,Medium
E0261,Employee_261,HR,Entry Level,5,4,2,4,3,2,45.83,Medium
E0262,Employee_262,Sales,Executive,3,1,1,1,5,5,81.67,High
E0263,Employee_263,HR,Entry Level,1,2,5,4,2,5,61.67,Medium
E0264,Employee_264,IT,Senior Staff,3,4,4,2,4,5,58.33,Medium
E0265,Employee_265,Finance,Senior Staff,0,5,5,2,1,2,43.33,Medium
E0266,Employee_266,HR,Executive,6,4,3,5,4,4,46.67,Medium
E0267,Employee_267,HR,Staff,1,5,4,4,2,2,37.5,Low
E0268,Employee_268,Sales,Manager,1,1,4,5,3,5,63.33,Medium
E0269,Employee_269,Marketing,Senior Staff,8,1,1,3,1,3,75.0,High
E0270,Employee_270,Sales,Senior Staff,4,4,3,2,1,1,49.17,Medium
E0271,Employee_271,IT,Staff,1,3,2,5,3,5,61.67,Medium
E0272,Employee_272,Finance,Staff,10,5,1,3,4,3,50.83,Medium
E0273,Employee_273,Sales,Entry Level,8,2,1,5,5,4,59.17,Medium
E0274,Employee_274,HR,Entry Level,8,4,5,4,4,5,48.33,Medium
E0275,Employee_275,Finance,Manager,0,2,5,4,2,3,51.67,Medium
E0276,Employee_276,Finance,Manager,10,4,5,4,5,5,45.83,Medium
E0277,Employee_277,HR,Executive,2,3,1,4,4,2,50.83,Medium
E0278,Employee_278,Sales,Entry Level,3,3,2,1,3,3,65.0,Medium
E0279,Employee_279,HR,Senior Staff,6,3,4,3,2,2,49.17,Medium
E0280,Employee_280,Marketing,Entry Level,9,3,5,3,2,2,45.83,Medium
E0281,Employee_281,Finance,Senior Staff,3,1,2,4,2,3,65.83,Medium
E0282,Employee_282,Operations,Staff,1,1,3,1,5,1,55.0,Medium
E0283,Employee_283,Operations,Entry Level,6,5,5,4,1,3,41.67,Medium
E0284,Employee_284,IT,Staff,5,2,4,1,5,1,47.5,Medium
E0285,Employee_285,HR,Manager,2,4,3,4,4,5,55.0,Medium
E0286,Employee_286,HR,Manager,5,4,3,2,1,5,69.17,Medium
E0287,Employee_287,IT,Executive,10,1,4,2,4,3,60.83,Medium
E0288,Employee_288,IT,Entry Level,5,4,5,5,1,5,52.5,Medium
E0289,Employee_289,IT,Staff,4,1,1,4,5,4,66.67,Medium
E0290,Employee_290,Finance,Senior Staff,3,5,4,3,2,2,40.83,Medium
E0291,Employee_291,Marketing,Manager,9,2,4,5,3,2,44.17,Medium
E0292,Employee_292,HR,Manager,0,5,4,2,2,1,39.17,Low
E0293,Employee_293,Finance,Senior Staff,9,3,3,4,5,5,56.67,Medium
E0294,Employee_294,IT,Staff,5,3,2,5,1,1,46.67,Medium
E0295,Employee_295,HR,Staff,1,3,1,4,2,2,55.83,Medium
E0296,Employee_296,Finance,Entry Level,2,5,5,2,5,2,33.33,Low
E0297,Employee_297,Marketing,Entry Level,7,4,5,5,4,5,45.0,Medium
E0298,Employee_298,Finance,Executive,9,2,2,2,3,4,70.83,High
E0299,Employee_299,Marketing,Manager,5,3,4,1,2,4,65.83,Medium
E0300,Employee_300,IT,Entry Level,2,3,1,2,1,5,80.0,High
E0301,Employee_301,Marketing,Staff,6,3,5,4,4,5,52.5,Medium
E0302,Employee_302,HR,Senior Staff,3,2,5,3,5,1,37.5,Low
E0303,Employee_303,IT,Staff,8,3,4,2,3,5,65.0,Medium
E0304,Employee_304,HR,Manager,4,2,2,3,1,4,72.5,High
E0305,Employee_305,Operations,Staff,2,3,1,1,5,5,73.33,High
E0306,Employee_306,Sales,Executive,1,5,2,5,5,1,28.33,Low
E0307,Employee_307,Marketing,Manager,10,5,2,5,2,1,35.83,Low
E0308,Employee_308,Sales,Senior Staff,1,2,1,3,2,1,58.33,Medium
E0309,Employee_309,Sales,Executive,2,5,1,5,1,1,41.67,Medium
E0310,Employee_310,Marketing,Manager,1,2,5,2,5,3,50.83,Medium
E0311,Employee_311,IT,Senior Staff,3,5,5,3,2,5,52.5,Medium
E0312,Employee_312,Operations,Executive,1,5,1,4,3,2,45.0,Medium
E0313,Employee_313,HR,Executive,9,2,3,2,3,5,72.5,High
E0314,Employee_314,Finance,Manager,8,4,5,2,5,3,42.5,Medium
E0315,Employee_315,HR,Entry Level,1,5,3,2,2,1,42.5,Medium
E0316,Employee_316,Finance,Executive,8,3,1,4,1,3,63.33,Medium
E0317,Employee_317,HR,Executive,5,4,5,1,1,4,60.83,Medium
E0318,Employee_318,Marketing,Senior Staff,0,2,2,5,1,4,65.83,Medium
E0319,Employee_319,Operations,Staff,3,4,1,3,3,5,67.5,Medium
E0320,Employee_320,Finance,Manager,0,1,4,1,2,5,79.17,High
E0321,Employee_321,IT,Manager,5,1,3,3,2,2,60.83,Medium
E0322,Employee_322,HR,Entry Level,3,5,1,5,3,2,41.67,Medium
E0323,Employee_323,HR,Entry Level,2,5,1,4,1,4,60.0,Medium
E0324,Employee_324,Finance,Manager,2,3,5,2,1,1,46.67,Medium
E0325,Employee_325,IT,Entry Level,8,4,5,2,5,3,42.5,Medium
E0326,Employee_326,IT,Senior Staff,5,1,5,4,4,2,45.83,Medium
E0327,Employee_327,Marketing,Manager,8,5,4,1,2,2,47.5,Medium
E0328,Employee_328,Marketing,Entry Level,4,4,5,1,2,1,43.33,Medium
E0329,Employee_329,Marketing,Manager,1,5,1,3,2,1,45.83,Medium
E0330,Employee_330,Marketing,Staff,7,5,5,4,4,5,44.17,Medium
E0331,Employee_331,Marketing,Executive,4,1,2,1,5,3,68.33,Medium
E0332,Employee_332,Marketing,Manager,1,1,5,4,4,1,40.83,Medium
E0333,Employee_333,Operations,Executive,3,5,4,5,1,2,36.67,Low
E0334,Employee_334,IT,Entry Level,8,2,2,2,1,2,65.83,Medium
E0335,Employee_335,Marketing,Executive,3,5,1,2,2,4,64.17,Medium
E0336,Employee_336,IT,Manager,3,5,1,2,3,1,46.67,Medium
E0337,Employee_337,IT,Staff,1,3,3,4,2,5,64.17,Medium
E0338,Employee_338,Sales,Entry Level,5,3,2,4,3,3,55.0,Medium
E0339,Employee_339,Operations,Manager,10,3,3,3,4,5,62.5,Medium
E0340,Employee_340,Marketing,Entry Level,1,2,2,2,1,2,65.83,Medium
E0341,Employee_341,HR,Senior Staff,6,2,2,3,3,5,72.5,High
E0342,Employee_342,Finance,Executive,2,5,4,2,4,2,39.17,Low
E0343,Employee_343,HR,Senior Staff,2,3,3,3,1,2,55.0,Medium
E0344,Employee_344,Operations,Manager,4,2,4,3,3,2,50.83,Medium
E0345,Employee_345,Finance,Staff,2,1,2,5,2,2,57.5,Medium
E0346,Employee_346,Operations,Entry Level,1,5,1,3,2,2,50.83,Medium
E0347,Employee_347,IT,Executive,9,4,2,4,2,4,58.33,Medium
E0348,Employee_348,Finance,Entry Level,8,5,4,3,4,5,50.83,Medium
E0349,Employee_349,IT,Manager,1,4,3,2,2,4,61.67,Medium
E0350,Employee_350,HR,Entry Level,10,3,3,3,5,4,55.0,Medium
E0351,Employee_351,HR,Executive,1,4,4,1,1,1,49.17,Medium
E0352,Employee_352,Finance,Manager,7,3,3,2,4,1,45.83,Medium
E0353,Employee_353,Finance,Entry Level,8,1,5,1,2,1,55.83,Medium
E0354,Employee_354,Marketing,Staff,6,4,1,2,1,3,65.83,Medium
E0355,Employee_355,Operations,Manager,2,5,1,4,3,1,40.0,Medium
E0356,Employee_356,Marketing,Manager,8,3,1,4,2,5,70.83,High
E0357,Employee_357,Operations,Staff,2,5,3,4,1,4,53.33,Medium
E0358,Employee_358,Marketing,Senior Staff,4,2,3,1,5,5,70.83,High
E0359,Employee_359,IT,Executive,8,3,2,5,3,1,41.67,Medium
E0360,Employee_360,Finance,Senior Staff,2,4,2,2,5,3,52.5,Medium
E0361,Employee_361,HR,Entry Level,6,3,1,4,1,3,63.33,Medium
E0362,Employee_362,Operations,Staff,0,5,5,2,5,4,43.33,Medium
E0363,Employee_363,Operations,Senior Staff,3,1,2,1,1,5,88.33,High
E0364,Employee_364,HR,Manager,3,3,2,5,1,2,51.67,Medium
E0365,Employee_365,Marketing,Entry Level,6,4,3,1,5,5,62.5,Medium
E0366,Employee_366,Operations,Entry Level,7,2,5,2,1,1,50.83,Medium
E0367,Employee_367,IT,Senior Staff,0,1,1,5,2,2,60.83,Medium
E0368,Employee_368,Finance,Senior Staff,4,2,2,5,1,3,60.83,Medium
E0369,Employee_369,HR,Staff,6,3,5,1,4,4,57.5,Medium
E0370,Employee_370,Finance,Executive,3,5,5,4,1,4,46.67,Medium
E0371,Employee_371,Operations,Senior Staff,3,5,1,2,4,3,54.17,Medium
E0372,Employee_372,Operations,Senior Staff,3,4,5,3,1,1,39.17,Low
E0373,Employee_373,HR,Manager,5,5,5,3,1,3,45.0,Medium
E0374,Employee_374,IT,Entry Level,6,1,5,1,5,1,48.33,Medium
E0375,Employee_375,Sales,Executive,1,5,2,2,2,2,50.83,Medium
E0376,Employee_376,HR,Manager,4,4,1,2,2,3,63.33,Medium
E0377,Employee_377,Sales,Staff,3,3,5,1,3,1,45.0,Medium
E0378,Employee_378,Marketing,Staff,2,3,5,2,5,2,41.67,Medium
E0379,Employee_379,Sales,Senior Staff,6,5,2,4,5,3,41.67,Medium
E0380,Employee_380,IT,Senior Staff,10,2,1,1,2,4,80.0,High
E0381,Employee_381,Marketing,Staff,5,3,3,4,5,3,46.67,Medium
E0382,Employee_382,Sales,Senior Staff,6,5,2,2,2,5,65.83,Medium
E0383,Employee_383,Marketing,Executive,4,4,1,1,5,3,59.17,Medium
E0384,Employee_384,Sales,Senior Staff,5,5,5,2,1,5,58.33,Medium
E0385,Employee_385,IT,Entry Level,4,3,1,1,2,2,65.83,Medium
E0386,Employee_386,Sales,Senior Staff,6,4,1,2,2,3,63.33,Medium
E0387,Employee_387,Sales,Manager,1,5,1,4,4,2,42.5,Medium
E0388,Employee_388,Sales,Executive,10,1,3,4,5,2,50.0,Medium
E0389,Employee_389,HR,Manager,4,4,1,2,5,1,45.83,Medium
E0390,Employee_390,HR,Manager,5,1,3,1,2,2,67.5,Medium
E0391,Employee_391,HR,Entry Level,5,2,5,3,1,2,52.5,Medium
E0392,Employee_392,IT,Executive,4,4,3,4,1,3,52.5,Medium
E0393,Employee_393,Marketing,Executive,9,1,5,4,1,3,58.33,Medium
E0394,Employee_394,Operations,Executive,6,3,5,3,5,4,48.33,Medium
E0395,Employee_395,Sales,Executive,9,3,3,2,4,1,45.83,Medium
E0396,Employee_396,Sales,Executive,7,2,2,1,2,2,66.67,Medium
E0397,Employee_397,IT,Entry Level,6,4,4,2,3,1,40.83,Medium
E0398,Employee_398,Sales,Senior Staff,4,4,1,5,4,5,58.33,Medium
E0399,Employee_399,HR,Manager,0,4,4,4,3,2,39.17,Low
E0400,Employee_400,Operations,Executive,4,2,1,5,4,1,46.67,Medium
E0401,Employee_401,Finance,Senior Staff,9,4,1,4,1,4,64.17,Medium
E0402,Employee_402,Sales,Senior Staff,1,3,5,4,5,4,45.0,Medium
E0403,Employee_403,HR,Manager,4,1,1,5,3,2,58.33,Medium
E0404,Employee_404,Finance,Entry Level,4,3,1,5,4,5,62.5,Medium
E0405,Employee_405,Operations,Staff,1,3,3,2,5,4,58.33,Medium
E0406,Employee_406,Finance,Staff,4,1,4,5,3,4,58.33,Medium
E0407,Employee_407,HR,Senior Staff,3,3,3,2,2,5,70.83,High
E0408,Employee_408,Marketing,Manager,0,2,1,2,4,1,56.67,Medium
E0409,Employee_409,Marketing,Staff,2,1,5,2,2,4,67.5,Medium
E0410,Employee_410,Finance,Senior Staff,0,3,3,4,1,3,56.67,Medium
E0411,Employee_411,IT,Entry Level,10,5,3,4,2,4,50.83,Medium
E0412,Employee_412,Finance,Staff,4,3,2,5,2,1,44.17,Medium
E0413,Employee_413,Sales,Senior Staff,3,2,1,4,4,1,50.0,Medium
E0414,Employee_414,Sales,Senior Staff,6,4,5,5,1,2,37.5,Low
E0415,Employee_415,Marketing,Executive,4,3,3,4,2,3,54.17,Medium
E0416,Employee_416,IT,Entry Level,9,4,3,1,5,1,42.5,Medium
E0417,Employee_417,HR,Executive,3,5,5,1,3,5,56.67,Medium
E0418,Employee_418,Sales,Manager,1,3,1,5,2,3,57.5,Medium
E0419,Employee_419,Marketing,Executive,3,1,2,4,1,3,68.33,Medium
E0420,Employee_420,Operations,Executive,1,4,3,4,2,5,60.0,Medium
E0421,Employee_421,Marketing,Staff,7,5,2,2,3,4,58.33,Medium
E0422,Employee_422,Sales,Senior Staff,2,1,4,3,1,5,75.0,High
E0423,Employee_423,Sales,Entry Level,8,1,1,5,4,5,70.83,High
E0424,Employee_424,Marketing,Executive,3,1,4,3,1,4,70.0,High
E0425,Employee_425,HR,Entry Level,5,1,4,3,4,4,62.5,Medium
E0426,Employee_426,Finance,Executive,9,3,4,5,1,4,55.0,Medium
E0427,Employee_427,Sales,Manager,4,3,1,4,3,4,63.33,Medium
E0428,Employee_428,Marketing,Executive,9,3,1,5,3,4,60.0,Medium
E0429,Employee_429,Marketing,Staff,0,5,5,3,1,5,55.0,Medium
E0430,Employee_430,IT,Senior Staff,8,5,2,4,2,2,44.17,Medium
E0431,Employee_431,Finance,Manager,0,5,2,1,3,2,51.67,Medium
E0432,Employee_432,Operations,Executive,7,2,5,5,4,1,33.33,Low
E0433,Employee_433,HR,Entry Level,8,5,5,5,4,2,25.83,Low
E0434,Employee_434,Operations,Manager,8,3,4,4,5,2,38.33,Low
E0435,Employee_435,Finance,Manager,0,3,5,1,4,5,62.5,Medium
E0436,Employee_436,Finance,Executive,1,2,3,1,5,4,65.83,Medium
E0437,Employee_437,Finance,Manager,0,2,2,4,1,4,69.17,Medium
E0438,Employee_438,Operations,Entry Level,9,5,5,2,1,5,58.33,Medium
E0439,Employee_439,Finance,Manager,1,4,3,5,1,2,44.17,Medium
E0440,Employee_440,Marketing,Entry Level,9,2,3,5,2,5,65.0,Medium
